Plot,Elevation,ElevationRel,TRMI,Tree #,Species,Status,Status4,Fill,Fill2,DBH,BA,PlotBA,BAABMA,BAPINALB,BAPINCON,BAABLAS,BAotherABMA,BAotherPINALB,BAotherPINCON,BAotheABLAS,QMDABMA,QMDPINALB,QMDPINCON,QMDABLAS,PercentABMA,CRN Class,SNAG,DMR,DMR2,Mtoe,BB,BBMtoe,Change5yrAprilpck,Change5yrMaypck,Change5yrMarpck,Change5yrSpringsnowpack,Change5yrtempmin,Change5yrppt,Change5yrGstempmax,Change5yrtotalCWD,Change5yrGSCWD,Change5yrGSavgCWD,Change10yrAprilpck,Change10yrMaypck,Change10yrMarpck,Change10yrSpringsnowpack,Change10yrtempmin,Change10yrppt,Change10yrGstempmax,Change10yrtotalCWD,Change10yrGSCWD,Change10yrGSavgCWD,5yrAprilpck,5yrMaypck,5yrMarpck,5yrSpringsnowpack,raw5yrtempmin,raw5yrppt,raw5yrGstempmax,raw5yrtotalCWD,raw5yrGSCWD,raw5yrGSavgCWD
B56,1904,604,40.5,3,TSMER,H,0,H,H,35.4,0.098423186,2.358173713,0.477439165,0,0.238989366,0,1.880734548,2.358173713,2.119184347,2.358173713,12.27769403,0,0,0,0.202461406,CO,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B57,1932,632,36.5,5,ABCO,H,0,H,H,8.3,0.005410621,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,12.27769403,0,0,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,22,ABCO,H,0,H,H,10.5,0.008659035,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,14.012661,0,23.06067401,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,19,ABCO,H,0,H,H,11,0.00950334,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,15.51201301,0,0,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,21,ABCO,H,0,H,H,11.7,0.010751341,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,15.51201301,0,0,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,10,ABCO,H,0,H,H,13,0.01327326,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,16.06065705,0,0,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,9,ABCO,H,0,H,H,14.5,0.016513035,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,16.7346734,0,39.00038933,0,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,11,ABCO,H,0,H,H,16.8,0.02216713,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,16.7346734,0,39.00038933,0,0.004870675,OP,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,7,ABCO,H,0,H,H,20.2,0.032047462,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,16.7346734,0,39.00038933,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,14,ABCO,H,0,H,H,21.2,0.035299018,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,16.99591374,0,36.90580824,0,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,3,ABCO,H,0,H,H,24.2,0.045996166,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.02403015,0,0,0,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,23,ABCO,H,0,H,H,27.1,0.057680561,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.02403015,0,0,0,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,2,ABCO,H,0,H,H,27.5,0.059395875,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,1,ABCO,H,0,H,H,40.6,0.129462194,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,20,ABCO,H,0,H,H,42.7,0.143201197,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,CO,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,8,ABCO,H,0,H,H,42.8,0.143872714,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,CO,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,4,ABCO,H,0,H,H,43,0.14522046,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,INT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,16,ABCO,H,0,H,H,89.9,0.634761065,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,17.51681403,11.38920821,0,11.71643771,0.004870675,CO,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,12,ABMA,H,0,H,H,9.5,0.007088235,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.25374747,0,39.75747595,0,0.004870675,OP,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,17,ABMA,H,0,H,H,9.5,0.007088235,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.52665291,0,20.81499449,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,15,PINMON,H,0,H,H,26.5,0.055154715,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.52665291,0,20.81499449,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,13,PINMON,H,0,H,H,85.8,0.578183206,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.52665291,0,20.81499449,0,0.004870675,CO,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,25,PINMON,H,0,H,H,88.2,0.61098151,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.52665291,0,20.81499449,0,0.004870675,DO,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B57,1932,632,36.5,18,TSMER,H,0,H,H,12,0.01130976,2.910576164,0.01417647,0,0,0,2.896399694,2.910576164,2.910576164,2.910576164,18.52665291,0,20.81499449,0,0.004870675,OT,,,0,0,0,0,-195.6424516,111.4979355,-200.652,-284.7965161,1.881370968,12.77080645,1.709072581,-61.80790323,-52.82991935,-14.06841398,-102.9831183,142.9952688,-139.89,-99.87784946,1.86659824,-60.38419355,0.693504399,-28.81199413,-23.31469208,-4.230004889,409.604,179.286,525.878,1114.768,-4.7225,1282.945,20.84375,306.675,168.0375,56.0125
B58,2075,775,33,1,PINMON,H,0,H,H,67.2,0.354674074,0.354674074,0,0,0,0,0.354674074,0.354674074,0.354674074,0.354674074,18.85230076,0,19.53844092,0,0,OP,,,0,0,0,0,-255.9003226,94.18612903,-223.4350968,-385.1492903,0.66266129,-55.16314516,2.093689516,-48.65217742,-52.47306452,-14.32870968,-156.1728226,165.5569624,-168.3204301,-158.9362903,1.446070381,-98.03428152,0.786246334,-51.39058651,-43.4198827,-11.3109824,667.53,391.2,729.942,1788.672,-5.7025,1463.4275,19.493125,272.6475,148.965,49.655
B59,2116,816,29,1,PINCON,H,0,H,H,17.6,0.02432855,0.02432855,0,0,0.02432855,0,0.02432855,0.02432855,0,0.02432855,18.85230076,0,19.53844092,0,0,INT,,,0,0,0,0,-252.4698065,116.010129,-241.1009032,-377.5605806,1.063145161,-82.69169355,1.568508065,-58.52717742,-59.21467742,-16.34741935,-142.3458065,177.2294624,-168.4729032,-133.5892473,1.572463343,-105.0578299,0.589530792,-49.7014956,-44.01876833,-11.28211633,587.636,328.134,663.682,1579.452,-5.3675,1399.1025,19.65375,277.5125,151.835,50.61166667
B60,2257,957,29.5,1,TSMER,H,0,H,H,7.6,0.00453647,0.062643504,0,0,0,0,0.062643504,0.062643504,0.062643504,0.062643504,18.85230076,0,19.53844092,0,0,OP,,,0,0,0,0,-193.7824516,143.0447742,-164.7715484,-215.5092258,0.47483871,17.17870968,2.291995968,-51.18870968,-54.07532258,-14.91663979,-123.4839516,195.3026075,-139.7777151,-67.95905914,1.362111437,-69.1940176,0.879780059,-52.54507331,-44.13304985,-11.60254888,733.124,443.788,779.192,1956.104,-6.06,1533.15,19.493125,266.67,144.965,48.32166667
B61,2355,1055,23,7,PINALB,H,0,H,H,8.6,0.005808818,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,OT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,1,PINALB,H,0,H,H,12.8,0.012867994,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,OT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,4,PINALB,H,0,H,H,13.4,0.014102642,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,OT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,9,PINALB,H,0,H,H,16.4,0.021124118,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,INT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,12,PINALB,H,0,H,H,19.6,0.030171926,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,OT,,,0,0,1,2,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,8,PINALB,H,0,H,H,25.5,0.051070635,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,INT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,3,PINALB,H,0,H,H,27.1,0.057680561,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,CO,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,5,PINALB,H,0,H,H,28.1,0.062015969,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,18.85230076,0,19.53844092,0,0.084379798,INT,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B61,2355,1055,23,6,PINALB,H,0,H,H,39.6,0.123163286,0.745461623,0.062901901,0.411012384,0,0,0.682559722,0.334449239,0.745461623,0.745461623,19.36700885,0,0,0,0.084379798,CO,,,0,0,0,0,-231.1627742,115.9660645,-202.8076774,-318.0043871,0.523548387,-43.87072581,2.210544355,-49.52814516,-53.51975806,-14.68959677,-144.1317742,180.1805645,-159.3288441,-123.2800538,1.374457478,-98.26504399,0.851055718,-51.78428152,-44.11225806,-11.55376344,706.854,422.498,755.952,1885.304,-5.98,1494.8625,19.493125,273.5625,149.7225,49.9075
B63,1881,581,51,10,PICENG,H,0,H,H,7.7,0.004656637,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.36700885,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,2,PICENG,H,0,H,H,9.1,0.006503897,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.78794471,0,28.70731126,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,1,PICENG,H,0,H,H,9.7,0.007389829,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.78794471,0,28.70731126,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,13,PICENG,H,0,H,H,10.3,0.008332309,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.85240196,0,0,0,0.299799182,INT,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,12,PICENG,H,0,H,H,11,0.00950334,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.85240196,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,9,PICENG,H,0,H,H,14.8,0.017203402,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.85240196,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,6,PICENG,H,0,H,H,15.4,0.018626546,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.85240196,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,7,PICENG,H,0,H,H,16.4,0.021124118,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,19.92851226,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,8,TSMER,H,0,H,H,12,0.01130976,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,20.0829321,0,0,0,0.299799182,OP,,,0,0,0,0,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
B63,1881,581,51,4,TSMER,H,0,H,H,26.9,0.056832329,0.368028229,0.110334562,0,0,0,0.257693667,0.368028229,0.368028229,0.368028229,20.45361107,0,0,0,0.299799182,OP,,3,3,1,0,1,-112.3870968,137.8816774,-137.5051613,-112.0105806,1.573709677,86.15612903,1.588104839,-70.15790323,-57.10258065,-15.46849463,-54.64709677,147.6255108,-105.551828,-12.57341398,1.748709677,-22.8202346,0.64776393,-39.78199413,-28.32621701,-5.876373412,401.16,171.952,518.99,1092.102,-4.705,1275.71,20.90375,308.885,167.9,55.96666667
